threshold,tn,fp,fn,tp
0.2521,517,134,29,320
0.25220000000000004,517,134,29,320
0.2523,517,134,29,320
0.2524,517,134,29,320
0.2525,517,134,29,320
0.2526,517,134,29,320
0.25270000000000004,517,134,29,320
0.2528,517,134,29,320
0.2529,517,134,29,320
0.253,517,134,29,320
0.2531,517,134,29,320
0.25320000000000004,517,134,29,320
0.2533,517,134,29,320
0.2534,517,134,29,320
0.2535,517,134,29,320
0.2536,517,134,29,320
0.25370000000000004,517,134,29,320
0.2538,517,134,29,320
0.2539,517,134,29,320
0.254,517,134,29,320
0.2541,517,134,29,320
0.25420000000000004,517,134,29,320
0.2543,517,134,29,320
0.2544,517,134,29,320
0.2545,517,134,29,320
0.2546,518,133,29,320
0.25470000000000004,518,133,29,320
0.2548,518,133,29,320
0.2549,518,133,29,320
0.255,518,133,30,319
0.2551,518,133,30,319
0.25520000000000004,518,133,30,319
0.2553,518,133,30,319
0.2554,518,133,30,319
0.2555,518,133,30,319
0.2556,518,133,30,319
0.25570000000000004,518,133,30,319
0.2558,518,133,30,319
0.2559,518,133,30,319
0.256,518,133,30,319
0.2561,518,133,30,319
0.25620000000000004,518,133,30,319
0.25630000000000003,518,133,30,319
0.2564,518,133,30,319
0.2565,518,133,30,319
0.2566,518,133,30,319
0.25670000000000004,518,133,30,319
0.25680000000000003,518,133,30,319
0.2569,518,133,30,319
0.257,518,133,30,319
0.2571,518,133,30,319
0.25720000000000004,519,132,30,319
0.25730000000000003,519,132,30,319
0.2574,519,132,30,319
0.2575,519,132,30,319
0.2576,519,132,30,319
0.2577,519,132,30,319
0.25780000000000003,519,132,30,319
0.2579,519,132,30,319
0.258,519,132,30,319
0.2581,519,132,30,319
0.2582,519,132,30,319
0.25830000000000003,519,132,30,319
0.2584,519,132,30,319
0.2585,519,132,30,319
0.2586,519,132,30,319
0.2587,519,132,30,319
0.25880000000000003,519,132,30,319
0.2589,519,132,30,319
0.259,519,132,30,319
0.2591,519,132,30,319
0.2592,519,132,30,319
0.25930000000000003,519,132,30,319
0.2594,519,132,30,319
0.2595,519,132,30,319
0.2596,519,132,30,319
0.2597,520,131,30,319
0.25980000000000003,520,131,30,319
0.2599,520,131,30,319
0.26,520,131,30,319
0.2601,520,131,30,319
0.2602,520,131,30,319
0.26030000000000003,520,131,30,319
0.2604,520,131,30,319
0.2605,520,131,30,319
0.2606,520,131,30,319
0.2607,520,131,30,319
0.26080000000000003,520,131,30,319
0.2609,520,131,30,319
0.261,520,131,30,319
0.2611,520,131,30,319
0.2612,520,131,30,319
0.26130000000000003,520,131,30,319
0.2614,520,131,30,319
0.2615,520,131,30,319
0.2616,520,131,30,319
0.2617,520,131,30,319
0.26180000000000003,520,131,30,319
0.2619,520,131,30,319
0.262,520,131,30,319
0.2621,520,131,30,319
0.2622,520,131,30,319
0.26230000000000003,520,131,30,319
0.2624,521,130,31,318
0.2625,521,130,31,318
0.2626,521,130,31,318
0.2627,521,130,31,318
0.26280000000000003,521,130,31,318
0.2629,521,130,31,318
0.263,521,130,31,318
0.2631,521,130,31,318
0.2632,521,130,31,318
0.26330000000000003,521,130,31,318
0.2634,521,130,31,318
0.2635,521,130,31,318
0.2636,521,130,31,318
0.2637,521,130,31,318
0.26380000000000003,521,130,31,318
0.2639,521,130,31,318
0.264,521,130,31,318
0.2641,521,130,31,318
0.2642,521,130,31,318
0.26430000000000003,521,130,31,318
0.2644,521,130,31,318
0.2645,521,130,31,318
0.2646,521,130,31,318
0.2647,521,130,31,318
0.26480000000000004,521,130,31,318
0.2649,521,130,31,318
0.265,522,129,31,318
0.2651,522,129,31,318
0.2652,522,129,31,318
0.26530000000000004,522,129,31,318
0.2654,522,129,31,318
0.2655,522,129,31,318
0.2656,522,129,31,318
0.2657,522,129,31,318
0.26580000000000004,522,129,31,318
0.2659,522,129,31,318
0.266,522,129,31,318
0.2661,522,129,31,318
0.2662,522,129,31,318
0.26630000000000004,522,129,31,318
0.2664,522,129,31,318
0.2665,522,129,31,318
0.2666,522,129,31,318
0.2667,522,129,31,318
0.26680000000000004,522,129,31,318
0.2669,522,129,31,318
0.267,522,129,31,318
0.2671,522,129,31,318
0.2672,522,129,31,318
0.26730000000000004,522,129,31,318
0.2674,522,129,31,318
0.2675,522,129,31,318
0.2676,522,129,31,318
0.2677,523,128,31,318
0.26780000000000004,523,128,31,318
0.2679,523,128,31,318
0.268,523,128,31,318
0.2681,523,128,31,318
0.2682,523,128,31,318
0.26830000000000004,523,128,31,318
0.2684,523,128,31,318
0.2685,523,128,31,318
0.2686,523,128,31,318
0.2687,523,128,31,318
0.26880000000000004,523,128,31,318
0.26890000000000003,523,128,31,318
0.269,523,128,31,318
0.2691,523,128,31,318
0.2692,523,128,31,318
0.26930000000000004,523,128,31,318
0.26940000000000003,523,128,31,318
0.2695,523,128,31,318
0.2696,523,128,31,318
0.2697,523,128,32,317
0.26980000000000004,523,128,32,317
0.26990000000000003,523,128,32,317
0.27,523,128,32,317
0.2701,523,128,32,317
0.2702,523,128,32,317
0.27030000000000004,524,127,32,317
0.27040000000000003,524,127,32,317
0.2705,524,127,32,317
0.2706,524,127,32,317
0.2707,524,127,32,317
0.27080000000000004,524,127,32,317
0.27090000000000003,524,127,32,317
0.271,524,127,32,317
0.2711,524,127,32,317
0.2712,524,127,32,317
0.2713,524,127,32,317
0.27140000000000003,524,127,32,317
0.2715,524,127,32,317
0.2716,524,127,32,317
0.2717,524,127,32,317
0.2718,524,127,32,317
0.27190000000000003,524,127,32,317
0.272,524,127,32,317
0.2721,524,127,32,317
0.2722,524,127,32,317
0.2723,524,127,32,317
0.27240000000000003,524,127,32,317
0.2725,524,127,32,317
0.2726,524,127,32,317
0.2727,524,127,32,317
0.2728,524,127,32,317
0.27290000000000003,524,127,32,317
0.273,524,127,32,317
0.2731,525,126,32,317
0.2732,525,126,32,317
0.2733,525,126,32,317
0.27340000000000003,525,126,32,317
0.2735,525,126,32,317
0.2736,525,126,32,317
0.2737,525,126,32,317
0.2738,525,126,32,317
0.27390000000000003,525,126,32,317
0.274,525,126,32,317
0.2741,525,126,32,317
0.2742,525,126,32,317
0.2743,525,126,32,317
0.27440000000000003,525,126,32,317
0.2745,525,126,32,317
0.2746,525,126,32,317
0.2747,525,126,32,317
0.2748,525,126,32,317
0.27490000000000003,525,126,32,317
0.275,525,126,32,317
0.2751,525,126,32,317
0.2752,525,126,32,317
0.2753,525,126,32,317
0.27540000000000003,525,126,32,317
0.2755,525,126,32,317
0.2756,525,126,32,317
0.2757,525,126,32,317
0.2758,526,125,32,317
0.27590000000000003,526,125,32,317
0.276,526,125,32,317
0.2761,526,125,32,317
0.2762,526,125,32,317
0.2763,526,125,32,317
0.27640000000000003,526,125,32,317
0.2765,526,125,32,317
0.2766,526,125,32,317
0.2767,526,125,32,317
0.2768,526,125,32,317
0.27690000000000003,526,125,32,317
0.277,526,125,33,316
0.2771,526,125,33,316
0.2772,526,125,33,316
0.2773,526,125,33,316
0.27740000000000004,526,125,33,316
0.2775,526,125,33,316
0.2776,526,125,33,316
0.2777,526,125,33,316
0.2778,526,125,33,316
0.27790000000000004,526,125,33,316
0.278,526,125,33,316
0.2781,526,125,33,316
0.2782,526,125,33,316
0.2783,526,125,33,316
0.27840000000000004,526,125,33,316
0.2785,526,125,33,316
0.2786,527,124,33,316
0.2787,527,124,33,316
0.2788,527,124,33,316
0.27890000000000004,527,124,33,316
0.279,527,124,33,316
0.2791,527,124,33,316
0.2792,527,124,33,316
0.2793,527,124,33,316
0.27940000000000004,527,124,33,316
0.2795,527,124,33,316
0.2796,527,124,33,316
0.2797,527,124,33,316
0.2798,527,124,33,316
0.27990000000000004,527,124,33,316
0.28,527,124,33,316
0.2801,527,124,33,316
0.2802,527,124,33,316
0.2803,527,124,33,316
0.28040000000000004,527,124,33,316
0.2805,527,124,33,316
0.2806,527,124,33,316
0.2807,527,124,33,316
0.2808,527,124,33,316
0.28090000000000004,527,124,33,316
0.281,527,124,33,316
0.2811,527,124,33,316
0.2812,527,124,33,316
0.2813,527,124,33,316
0.28140000000000004,528,123,33,316
0.28150000000000003,528,123,33,316
0.2816,528,123,33,316
0.2817,528,123,33,316
0.2818,528,123,33,316
0.28190000000000004,528,123,33,316
0.28200000000000003,528,123,33,316
0.2821,528,123,33,316
0.2822,528,123,33,316
0.2823,528,123,33,316
0.28240000000000004,528,123,33,316
0.28250000000000003,528,123,33,316
0.2826,528,123,33,316
0.2827,528,123,33,316
0.2828,528,123,33,316
0.28290000000000004,528,123,33,316
0.28300000000000003,528,123,33,316
0.2831,528,123,33,316
0.2832,528,123,33,316
0.2833,528,123,33,316
0.28340000000000004,528,123,33,316
0.28350000000000003,528,123,33,316
0.2836,528,123,33,316
0.2837,528,123,33,316
0.2838,528,123,33,316
0.28390000000000004,528,123,33,316
0.28400000000000003,528,123,33,316
0.2841,528,123,33,316
0.2842,529,122,34,315
0.2843,529,122,34,315
0.2844,529,122,34,315
0.28450000000000003,529,122,34,315
0.2846,529,122,34,315
0.2847,529,122,34,315
0.2848,529,122,34,315
0.2849,529,122,34,315
0.28500000000000003,529,122,34,315
0.2851,529,122,34,315
0.2852,529,122,34,315
0.2853,529,122,34,315
0.2854,529,122,34,315
0.28550000000000003,529,122,34,315
0.2856,529,122,34,315
0.2857,529,122,34,315
0.2858,529,122,34,315
0.2859,529,122,34,315
0.28600000000000003,529,122,34,315
0.2861,529,122,34,315
0.2862,529,122,34,315
0.2863,529,122,34,315
0.2864,529,122,34,315
0.28650000000000003,529,122,34,315
0.2866,529,122,34,315
0.2867,529,122,34,315
0.2868,529,122,34,315
0.2869,529,122,34,315
0.28700000000000003,529,122,34,315
0.2871,530,121,34,315
0.2872,530,121,34,315
0.2873,530,121,34,315
0.2874,530,121,34,315
0.28750000000000003,530,121,34,315
0.2876,530,121,34,315
0.2877,530,121,34,315
0.2878,530,121,34,315
0.2879,530,121,34,315
0.28800000000000003,530,121,34,315
0.2881,530,121,34,315
0.2882,530,121,34,315
0.2883,530,121,34,315
0.2884,530,121,34,315
0.28850000000000003,530,121,34,315
0.2886,530,121,34,315
0.2887,530,121,34,315
0.2888,530,121,34,315
0.2889,530,121,34,315
0.28900000000000003,530,121,34,315
0.2891,530,121,34,315
0.2892,530,121,34,315
0.2893,530,121,34,315
0.2894,530,121,34,315
0.28950000000000004,530,121,34,315
0.2896,530,121,34,315
0.2897,530,121,34,315
0.2898,530,121,34,315
0.2899,531,120,34,315
0.29000000000000004,531,120,34,315
0.2901,531,120,34,315
0.2902,531,120,34,315
0.2903,531,120,34,315
0.2904,531,120,34,315
0.29050000000000004,531,120,34,315
0.2906,531,120,34,315
0.2907,531,120,34,315
0.2908,531,120,34,315
0.2909,531,120,34,315
0.29100000000000004,531,120,34,315
0.2911,531,120,34,315
0.2912,531,120,34,315
0.2913,531,120,35,314
0.2914,531,120,35,314
0.29150000000000004,531,120,35,314
0.2916,531,120,35,314
0.2917,531,120,35,314
0.2918,531,120,35,314
0.2919,531,120,35,314
0.29200000000000004,531,120,35,314
0.2921,531,120,35,314
0.2922,531,120,35,314
0.2923,531,120,35,314
0.2924,531,120,35,314
0.29250000000000004,531,120,35,314
0.2926,531,120,35,314
0.2927,531,120,35,314
0.2928,531,120,35,314
0.2929,532,119,35,314
0.29300000000000004,532,119,35,314
0.2931,532,119,35,314
0.2932,532,119,35,314
0.2933,532,119,35,314
0.2934,532,119,35,314
0.29350000000000004,532,119,35,314
0.2936,532,119,35,314
0.2937,532,119,35,314
0.2938,532,119,35,314
0.2939,532,119,35,314
0.29400000000000004,532,119,35,314
0.29410000000000003,532,119,35,314
0.2942,532,119,35,314
0.2943,532,119,35,314
0.2944,532,119,35,314
0.29450000000000004,532,119,35,314
0.29460000000000003,532,119,35,314
0.2947,532,119,35,314
0.2948,532,119,35,314
0.2949,532,119,35,314
0.29500000000000004,532,119,35,314
0.29510000000000003,532,119,35,314
0.2952,532,119,35,314
0.2953,532,119,35,314
0.2954,532,119,35,314
0.29550000000000004,532,119,35,314
0.29560000000000003,532,119,35,314
0.2957,532,119,35,314
0.2958,533,118,35,314
0.2959,533,118,35,314
0.29600000000000004,533,118,35,314
0.29610000000000003,533,118,35,314
0.2962,533,118,35,314
0.2963,533,118,35,314
0.2964,533,118,35,314
0.29650000000000004,533,118,35,314
0.29660000000000003,533,118,35,314
0.2967,533,118,35,314
0.2968,533,118,35,314
0.2969,533,118,35,314
0.29700000000000004,533,118,35,314
0.29710000000000003,533,118,35,314
0.2972,533,118,35,314
0.2973,533,118,35,314
0.2974,533,118,35,314
0.2975,533,118,35,314
0.29760000000000003,533,118,35,314
0.2977,533,118,35,314
0.2978,533,118,35,314
0.2979,533,118,35,314
0.298,533,118,35,314
0.29810000000000003,533,118,35,314
0.2982,533,118,35,314
0.2983,533,118,35,314
0.2984,533,118,36,313
0.2985,533,118,36,313
0.29860000000000003,533,118,36,313
0.2987,533,118,36,313
0.2988,534,117,36,313
0.2989,534,117,36,313
0.299,534,117,36,313
0.29910000000000003,534,117,36,313
0.2992,534,117,36,313
0.2993,534,117,36,313
0.2994,534,117,36,313
0.2995,534,117,36,313
0.29960000000000003,534,117,36,313
0.2997,534,117,36,313
0.2998,534,117,36,313
0.2999,534,117,36,313
0.3,534,117,36,313
0.30010000000000003,534,117,36,313
0.3002,534,117,36,313
0.3003,534,117,36,313
0.3004,534,117,36,313
0.3005,534,117,36,313
0.30060000000000003,534,117,36,313
0.3007,534,117,36,313
0.3008,534,117,36,313
0.3009,534,117,36,313
0.301,534,117,36,313
0.30110000000000003,534,117,36,313
0.3012,534,117,36,313
0.3013,534,117,36,313
0.3014,534,117,36,313
0.3015,534,117,36,313
0.30160000000000003,534,117,36,313
0.3017,534,117,36,313
0.3018,535,116,36,313
0.3019,535,116,36,313
0.302,535,116,36,313
0.30210000000000004,535,116,36,313
0.3022,535,116,36,313
0.3023,535,116,36,313
0.3024,535,116,36,313
0.3025,535,116,36,313
0.30260000000000004,535,116,36,313
0.3027,535,116,36,313
0.3028,535,116,36,313
0.3029,535,116,36,313
0.303,535,116,36,313
0.30310000000000004,535,116,36,313
0.3032,535,116,36,313
0.3033,535,116,36,313
0.3034,535,116,36,313
0.3035,535,116,36,313
0.30360000000000004,535,116,36,313
0.3037,535,116,36,313
0.3038,535,116,36,313
0.3039,535,116,36,313
0.304,535,116,36,313
0.30410000000000004,535,116,36,313
0.3042,535,116,36,313
0.3043,535,116,36,313
0.3044,535,116,36,313
0.3045,535,116,36,313
0.30460000000000004,535,116,36,313
0.3047,535,116,36,313
0.3048,536,115,36,313
0.3049,536,115,36,313
0.305,536,115,36,313
0.30510000000000004,536,115,36,313
0.3052,536,115,36,313
0.3053,536,115,37,312
0.3054,536,115,37,312
0.3055,536,115,37,312
0.30560000000000004,536,115,37,312
0.3057,536,115,37,312
0.3058,536,115,37,312
0.3059,536,115,37,312
0.306,536,115,37,312
0.30610000000000004,536,115,37,312
0.3062,536,115,37,312
0.3063,536,115,37,312
0.3064,536,115,37,312
0.3065,536,115,37,312
0.30660000000000004,536,115,37,312
0.30670000000000003,536,115,37,312
0.3068,536,115,37,312
0.3069,536,115,37,312
0.307,536,115,37,312
0.30710000000000004,536,115,37,312
0.30720000000000003,536,115,37,312
0.3073,536,115,37,312
0.3074,536,115,37,312
0.3075,536,115,37,312
0.30760000000000004,536,115,37,312
0.30770000000000003,536,115,37,312
0.3078,536,115,37,312
0.3079,537,114,37,312
0.308,537,114,37,312
0.30810000000000004,537,114,37,312
0.30820000000000003,537,114,37,312
0.3083,537,114,37,312
0.3084,537,114,37,312
0.3085,537,114,37,312
0.30860000000000004,537,114,37,312
0.30870000000000003,537,114,37,312
0.3088,537,114,37,312
0.3089,537,114,37,312
0.309,537,114,37,312
0.30910000000000004,537,114,37,312
0.30920000000000003,537,114,37,312
0.3093,537,114,37,312
0.3094,537,114,37,312
0.3095,537,114,37,312
0.30960000000000004,537,114,37,312
0.30970000000000003,537,114,37,312
0.3098,537,114,37,312
0.3099,537,114,37,312
0.31,537,114,37,312
0.31010000000000004,537,114,37,312
0.31020000000000003,537,114,37,312
0.3103,537,114,37,312
0.3104,537,114,37,312
0.3105,537,114,37,312
0.3106,537,114,37,312
0.31070000000000003,537,114,37,312
0.3108,537,114,37,312
0.3109,537,114,37,312
0.311,538,113,37,312
0.3111,538,113,37,312
0.31120000000000003,538,113,37,312
0.3113,538,113,37,312
0.3114,538,113,37,312
0.3115,538,113,37,312
0.3116,538,113,37,312
0.31170000000000003,538,113,37,312
0.3118,538,113,37,312
0.3119,538,113,37,312
0.312,538,113,37,312
0.3121,538,113,37,312
0.31220000000000003,538,113,38,311
0.3123,538,113,38,311
0.3124,538,113,38,311
0.3125,538,113,38,311
0.3126,538,113,38,311
0.31270000000000003,538,113,38,311
0.3128,538,113,38,311
0.3129,538,113,38,311
0.313,538,113,38,311
0.3131,538,113,38,311
0.31320000000000003,538,113,38,311
0.3133,538,113,38,311
0.3134,538,113,38,311
0.3135,538,113,38,311
0.3136,538,113,38,311
0.31370000000000003,538,113,38,311
0.3138,538,113,38,311
0.3139,538,113,38,311
0.314,538,113,38,311
0.3141,539,112,38,311
0.31420000000000003,539,112,38,311
0.3143,539,112,38,311
0.3144,539,112,38,311
0.3145,539,112,38,311
0.3146,539,112,38,311
0.31470000000000004,539,112,38,311
0.3148,539,112,38,311
0.3149,539,112,38,311
0.315,539,112,38,311
0.3151,539,112,38,311
0.31520000000000004,539,112,38,311
0.3153,539,112,38,311
0.3154,539,112,38,311
0.3155,539,112,38,311
0.3156,539,112,38,311
0.31570000000000004,539,112,38,311
0.3158,539,112,38,311
0.3159,539,112,38,311
0.316,539,112,38,311
0.3161,539,112,38,311
0.31620000000000004,539,112,38,311
0.3163,539,112,38,311
0.3164,539,112,38,311
0.3165,539,112,38,311
0.3166,539,112,38,311
0.31670000000000004,539,112,38,311
0.3168,539,112,38,311
0.3169,539,112,38,311
0.317,539,112,38,311
0.3171,539,112,38,311
0.31720000000000004,540,111,38,311
0.3173,540,111,38,311
0.3174,540,111,38,311
0.3175,540,111,38,311
0.3176,540,111,38,311
0.31770000000000004,540,111,38,311
0.3178,540,111,38,311
0.3179,540,111,38,311
0.318,540,111,38,311
0.3181,540,111,38,311
0.31820000000000004,540,111,38,311
0.3183,540,111,38,311
0.3184,540,111,38,311
0.3185,540,111,38,311
0.3186,540,111,38,311
0.31870000000000004,540,111,38,311
0.31880000000000003,540,111,38,311
0.3189,540,111,38,311
0.319,540,111,38,311
0.3191,540,111,39,310
0.31920000000000004,540,111,39,310
0.31930000000000003,540,111,39,310
0.3194,540,111,39,310
0.3195,540,111,39,310
0.3196,540,111,39,310
0.31970000000000004,540,111,39,310
0.31980000000000003,540,111,39,310
0.3199,540,111,39,310
0.32,540,111,39,310
0.3201,540,111,39,310
0.32020000000000004,540,111,39,310
0.32030000000000003,540,111,39,310
0.3204,541,110,39,310
0.3205,541,110,39,310
0.3206,541,110,39,310
0.32070000000000004,541,110,39,310
0.32080000000000003,541,110,39,310
0.3209,541,110,39,310
0.321,541,110,39,310
0.3211,541,110,39,310
0.32120000000000004,541,110,39,310
0.32130000000000003,541,110,39,310
0.3214,541,110,39,310
0.3215,541,110,39,310
0.3216,541,110,39,310
0.32170000000000004,541,110,39,310
0.32180000000000003,541,110,39,310
0.3219,541,110,39,310
0.322,541,110,39,310
0.3221,541,110,39,310
0.32220000000000004,541,110,39,310
0.32230000000000003,541,110,39,310
0.3224,541,110,39,310
0.3225,541,110,39,310
0.3226,541,110,39,310
0.32270000000000004,541,110,39,310
0.32280000000000003,541,110,39,310
0.3229,541,110,39,310
0.323,541,110,39,310
0.3231,541,110,39,310
0.32320000000000004,541,110,39,310
0.32330000000000003,541,110,39,310
0.3234,541,110,39,310
0.3235,541,110,39,310
0.3236,542,109,39,310
0.32370000000000004,542,109,39,310
0.32380000000000003,542,109,39,310
0.3239,542,109,39,310
0.324,542,109,39,310
0.3241,542,109,39,310
0.3242,542,109,39,310
0.32430000000000003,542,109,39,310
0.3244,542,109,39,310
0.3245,542,109,39,310
0.3246,542,109,39,310
0.3247,542,109,39,310
0.32480000000000003,542,109,39,310
0.3249,542,109,39,310
0.325,542,109,39,310
0.3251,542,109,39,310
0.3252,542,109,39,310
0.32530000000000003,542,109,39,310
0.3254,542,109,39,310
0.3255,542,109,39,310
0.3256,542,109,39,310
0.3257,542,109,39,310
0.32580000000000003,542,109,39,310
0.3259,542,109,40,309
0.326,542,109,40,309
0.3261,542,109,40,309
0.3262,542,109,40,309
0.32630000000000003,542,109,40,309
0.3264,542,109,40,309
0.3265,542,109,40,309
0.3266,542,109,40,309
0.3267,542,109,40,309
0.32680000000000003,542,109,40,309
0.3269,543,108,40,309
0.327,543,108,40,309
0.3271,543,108,40,309
0.3272,543,108,40,309
0.32730000000000004,543,108,40,309
0.3274,543,108,40,309
0.3275,543,108,40,309
0.3276,543,108,40,309
0.3277,543,108,40,309
0.32780000000000004,543,108,40,309
0.3279,543,108,40,309
0.328,543,108,40,309
0.3281,543,108,40,309
0.3282,543,108,40,309
0.32830000000000004,543,108,40,309
0.3284,543,108,40,309
0.3285,543,108,40,309
0.3286,543,108,40,309
0.3287,543,108,40,309
0.32880000000000004,543,108,40,309
0.3289,543,108,40,309
0.329,543,108,40,309
0.3291,543,108,40,309
0.3292,543,108,40,309
0.32930000000000004,543,108,40,309
0.3294,543,108,40,309
0.3295,543,108,40,309
0.3296,543,108,40,309
0.3297,543,108,40,309
0.32980000000000004,543,108,40,309
0.3299,543,108,40,309
0.33,543,108,40,309
0.3301,543,108,40,309
0.3302,544,107,40,309
0.33030000000000004,544,107,40,309
0.3304,544,107,40,309
0.3305,544,107,40,309
0.3306,544,107,40,309
0.3307,544,107,40,309
0.33080000000000004,544,107,40,309
0.3309,544,107,40,309
0.331,544,107,40,309
0.3311,544,107,40,309
0.3312,544,107,40,309
0.33130000000000004,544,107,40,309
0.33140000000000003,544,107,40,309
0.3315,544,107,40,309
0.3316,544,107,40,309
0.3317,544,107,40,309
0.33180000000000004,544,107,40,309
0.33190000000000003,544,107,40,309
0.332,544,107,40,309
0.3321,544,107,40,309
0.3322,544,107,40,309
0.33230000000000004,544,107,40,309
0.33240000000000003,544,107,40,309
0.3325,544,107,40,309
0.3326,544,107,41,308
0.3327,544,107,41,308
0.33280000000000004,544,107,41,308
0.33290000000000003,544,107,41,308
0.333,544,107,41,308
0.3331,544,107,41,308
0.3332,544,107,41,308
0.33330000000000004,544,107,41,308
0.33340000000000003,544,107,41,308
0.3335,545,106,41,308
0.3336,545,106,41,308
0.3337,545,106,41,308
0.33380000000000004,545,106,41,308
0.33390000000000003,545,106,41,308
0.334,545,106,41,308
0.3341,545,106,41,308
0.3342,545,106,41,308
0.33430000000000004,545,106,41,308
0.33440000000000003,545,106,41,308
0.3345,545,106,41,308
0.3346,545,106,41,308
0.3347,545,106,41,308
0.33480000000000004,545,106,41,308
0.33490000000000003,545,106,41,308
0.335,545,106,41,308
0.3351,545,106,41,308
0.3352,545,106,41,308
0.33530000000000004,545,106,41,308
0.33540000000000003,545,106,41,308
0.3355,545,106,41,308
0.3356,545,106,41,308
0.3357,545,106,41,308
0.33580000000000004,545,106,41,308
0.33590000000000003,545,106,41,308
0.336,545,106,41,308
0.3361,545,106,41,308
0.3362,545,106,41,308
0.33630000000000004,545,106,41,308
0.33640000000000003,545,106,41,308
0.3365,545,106,41,308
0.3366,545,106,41,308
0.3367,545,106,41,308
0.33680000000000004,545,106,41,308
0.33690000000000003,546,105,41,308
0.337,546,105,41,308
0.3371,546,105,41,308
0.3372,546,105,41,308
0.3373,546,105,41,308
0.33740000000000003,546,105,41,308
0.3375,546,105,41,308
0.3376,546,105,41,308
0.3377,546,105,41,308
0.3378,546,105,41,308
0.33790000000000003,546,105,41,308
0.338,546,105,41,308
0.3381,546,105,41,308
0.3382,546,105,41,308
0.3383,546,105,41,308
0.33840000000000003,546,105,41,308
0.3385,546,105,41,308
0.3386,546,105,41,308
0.3387,546,105,41,308
0.3388,546,105,41,308
0.33890000000000003,546,105,41,308
0.339,546,105,41,308
0.3391,546,105,41,308
0.3392,546,105,42,307
0.3393,546,105,42,307
0.33940000000000003,546,105,42,307
0.3395,546,105,42,307
0.3396,546,105,42,307
0.3397,546,105,42,307
0.3398,546,105,42,307
0.33990000000000004,546,105,42,307
0.34,546,105,42,307
0.3401,546,105,42,307
0.3402,547,104,42,307
0.3403,547,104,42,307
0.34040000000000004,547,104,42,307
0.3405,547,104,42,307
0.3406,547,104,42,307
0.3407,547,104,42,307
0.3408,547,104,42,307
0.34090000000000004,547,104,42,307
0.341,547,104,42,307
0.3411,547,104,42,307
0.3412,547,104,42,307
0.3413,547,104,42,307
0.34140000000000004,547,104,42,307
0.3415,547,104,42,307
0.3416,547,104,42,307
0.3417,547,104,42,307
0.3418,547,104,42,307
0.34190000000000004,547,104,42,307
0.342,547,104,42,307
0.3421,547,104,42,307
0.3422,547,104,42,307
0.3423,547,104,42,307
0.34240000000000004,547,104,42,307
0.3425,547,104,42,307
0.3426,547,104,42,307
0.3427,547,104,42,307
0.3428,547,104,42,307
0.34290000000000004,547,104,42,307
0.343,547,104,42,307
0.3431,547,104,42,307
0.3432,547,104,42,307
0.3433,547,104,42,307
0.34340000000000004,547,104,42,307
0.3435,547,104,42,307
0.3436,547,104,42,307
0.3437,548,103,42,307
0.3438,548,103,42,307
0.34390000000000004,548,103,42,307
0.34400000000000003,548,103,42,307
0.3441,548,103,42,307
0.3442,548,103,42,307
0.3443,548,103,42,307
0.34440000000000004,548,103,42,307
0.34450000000000003,548,103,42,307
0.3446,548,103,42,307
0.3447,548,103,42,307
0.3448,548,103,42,307
0.34490000000000004,548,103,42,307
0.34500000000000003,548,103,42,307
0.3451,548,103,42,307
0.3452,548,103,42,307
0.3453,548,103,42,307
0.34540000000000004,548,103,42,307
0.34550000000000003,548,103,42,307
0.3456,548,103,42,307
0.3457,548,103,42,307
0.3458,548,103,43,306
0.34590000000000004,548,103,43,306
0.34600000000000003,548,103,43,306
0.3461,548,103,43,306
0.3462,548,103,43,306
0.3463,548,103,43,306
0.34640000000000004,548,103,43,306
0.34650000000000003,548,103,43,306
0.3466,548,103,43,306
0.3467,548,103,43,306
0.3468,548,103,43,306
0.34690000000000004,548,103,43,306
0.34700000000000003,548,103,43,306
0.3471,549,102,43,306
0.3472,549,102,43,306
0.3473,549,102,43,306
0.34740000000000004,549,102,43,306
0.34750000000000003,549,102,43,306
0.3476,549,102,43,306
0.3477,549,102,43,306
0.3478,549,102,43,306
0.34790000000000004,549,102,43,306
0.34800000000000003,549,102,43,306
0.3481,549,102,43,306
0.3482,549,102,43,306
0.3483,549,102,43,306
0.34840000000000004,549,102,43,306
0.34850000000000003,549,102,43,306
0.3486,549,102,43,306
0.3487,549,102,43,306
0.3488,549,102,43,306
0.34890000000000004,549,102,43,306
0.34900000000000003,549,102,43,306
0.3491,549,102,43,306
0.3492,549,102,43,306
0.3493,549,102,43,306
0.34940000000000004,549,102,43,306
0.34950000000000003,549,102,43,306
0.3496,549,102,43,306
0.3497,549,102,43,306
0.3498,549,102,43,306
0.34990000000000004,549,102,43,306
0.35000000000000003,549,102,43,306
0.3501,549,102,43,306
0.3502,549,102,43,306
0.3503,549,102,43,306
0.3504,549,102,43,306
0.35050000000000003,549,102,43,306
0.3506,550,101,43,306
0.3507,550,101,43,306
0.3508,550,101,43,306
0.3509,550,101,43,306
0.35100000000000003,550,101,43,306
0.3511,550,101,43,306
0.3512,550,101,43,306
0.3513,550,101,43,306
0.3514,550,101,43,306
0.35150000000000003,550,101,43,306
0.3516,550,101,43,306
0.3517,550,101,43,306
0.3518,550,101,43,306
0.3519,550,101,43,306
0.35200000000000004,550,101,43,306
