threshold,tn,fp,fn,tp
0.1082,43,22,1,34
0.1083,43,22,1,34
0.1084,43,22,1,34
0.1085,43,22,1,34
0.1086,43,22,1,34
0.1087,43,22,1,34
0.1088,43,22,1,34
0.1089,43,22,1,34
0.109,43,22,1,34
0.1091,43,22,1,34
0.1092,43,22,1,34
0.1093,43,22,1,34
0.1094,43,22,1,34
0.1095,43,22,1,34
0.1096,43,22,1,34
0.1097,43,22,1,34
0.1098,43,22,1,34
0.1099,43,22,1,34
0.11,43,22,1,34
0.1101,43,22,1,34
0.1102,43,22,1,34
0.1103,43,22,1,34
0.1104,43,22,1,34
0.1105,43,22,1,34
0.1106,43,22,1,34
0.1107,43,22,1,34
0.1108,43,22,1,34
0.1109,43,22,1,34
0.111,43,22,1,34
0.1111,43,22,1,34
0.1112,43,22,1,34
0.1113,43,22,1,34
0.1114,43,22,1,34
0.1115,43,22,1,34
0.1116,43,22,1,34
0.1117,43,22,1,34
0.1118,43,22,1,34
0.1119,43,22,1,34
0.112,43,22,1,34
0.1121,43,22,1,34
0.1122,44,21,1,34
0.1123,44,21,1,34
0.1124,44,21,1,34
0.1125,44,21,1,34
0.1126,44,21,1,34
0.1127,44,21,1,34
0.1128,44,21,1,34
0.1129,44,21,1,34
0.113,44,21,1,34
0.1131,44,21,1,34
0.1132,44,21,1,34
0.1133,44,21,1,34
0.1134,44,21,1,34
0.1135,44,21,1,34
0.1136,44,21,1,34
0.1137,44,21,1,34
0.1138,44,21,1,34
0.1139,44,21,1,34
0.114,44,21,1,34
0.1141,44,21,1,34
0.1142,44,21,1,34
0.1143,44,21,1,34
0.1144,44,21,1,34
0.1145,44,21,1,34
0.1146,44,21,1,34
0.1147,44,21,1,34
0.1148,44,21,1,34
0.1149,44,21,1,34
0.115,44,21,1,34
0.1151,44,21,1,34
0.1152,44,21,1,34
0.1153,44,21,1,34
0.1154,44,21,1,34
0.1155,44,21,1,34
0.1156,44,21,1,34
0.1157,44,21,1,34
0.1158,44,21,1,34
0.1159,44,21,1,34
0.116,44,21,1,34
0.1161,44,21,1,34
0.1162,44,21,1,34
0.1163,44,21,1,34
0.1164,44,21,1,34
0.1165,44,21,1,34
0.1166,44,21,1,34
0.1167,44,21,1,34
0.1168,44,21,1,34
0.1169,44,21,1,34
0.117,44,21,1,34
0.1171,44,21,1,34
0.1172,44,21,1,34
0.1173,44,21,1,34
0.1174,44,21,1,34
0.1175,44,21,1,34
0.1176,44,21,1,34
0.1177,44,21,1,34
0.1178,44,21,1,34
0.1179,44,21,1,34
0.118,44,21,1,34
0.1181,44,21,1,34
0.1182,44,21,1,34
0.1183,44,21,1,34
0.1184,44,21,1,34
0.1185,44,21,1,34
0.1186,44,21,1,34
0.1187,44,21,1,34
0.1188,44,21,1,34
0.1189,44,21,1,34
0.119,44,21,1,34
0.1191,44,21,1,34
0.1192,44,21,1,34
0.1193,44,21,1,34
0.1194,44,21,1,34
0.1195,44,21,1,34
0.1196,44,21,1,34
0.1197,44,21,1,34
0.1198,44,21,1,34
0.1199,44,21,1,34
0.12,44,21,1,34
0.1201,44,21,1,34
0.1202,44,21,1,34
0.1203,44,21,1,34
0.1204,44,21,1,34
0.1205,44,21,1,34
0.1206,44,21,1,34
0.1207,44,21,1,34
0.1208,44,21,1,34
0.1209,44,21,1,34
0.121,44,21,1,34
0.1211,44,21,1,34
0.1212,44,21,1,34
0.1213,44,21,1,34
0.1214,44,21,1,34
0.1215,44,21,1,34
0.1216,44,21,1,34
0.1217,44,21,1,34
0.1218,44,21,1,34
0.1219,44,21,1,34
0.122,44,21,1,34
0.1221,44,21,1,34
0.1222,44,21,1,34
0.1223,44,21,1,34
0.1224,44,21,1,34
0.1225,44,21,1,34
0.1226,44,21,1,34
0.1227,44,21,1,34
0.1228,44,21,1,34
0.1229,44,21,1,34
0.123,44,21,1,34
0.1231,44,21,1,34
0.1232,44,21,1,34
0.1233,44,21,1,34
0.1234,44,21,1,34
0.1235,44,21,1,34
0.1236,44,21,1,34
0.1237,45,21,1,33
0.1238,45,21,1,33
0.1239,45,21,1,33
0.124,45,21,1,33
0.1241,45,21,1,33
0.1242,45,21,1,33
0.1243,45,20,1,34
0.1244,45,20,1,34
0.1245,45,20,1,34
0.1246,45,20,1,34
0.1247,45,20,1,34
0.1248,45,20,1,34
0.1249,45,20,1,34
0.125,45,20,1,34
0.1251,45,20,1,34
0.1252,45,20,1,34
0.1253,45,20,1,34
0.1254,45,20,1,34
0.1255,45,20,1,34
0.1256,45,20,1,34
0.1257,45,20,1,34
0.1258,45,20,1,34
0.1259,45,20,1,34
0.126,45,20,1,34
0.1261,45,20,1,34
0.1262,45,20,1,34
0.1263,45,20,1,34
0.1264,45,20,1,34
0.1265,45,20,1,34
0.1266,45,20,1,34
0.1267,45,20,1,34
0.1268,45,20,1,34
0.1269,45,20,1,34
0.127,45,20,1,34
0.1271,45,20,1,34
0.1272,45,20,1,34
0.1273,45,20,1,34
0.1274,45,20,1,34
0.1275,45,20,1,34
0.1276,45,20,1,34
0.1277,45,20,1,34
0.1278,45,20,1,34
0.1279,45,20,1,34
0.128,45,20,1,34
0.1281,45,20,1,34
0.1282,45,20,1,34
0.1283,45,20,1,34
0.1284,45,20,1,34
0.1285,45,20,1,34
0.1286,45,20,1,34
0.1287,45,20,1,34
0.1288,45,20,1,34
0.1289,45,20,1,34
0.129,45,20,1,34
0.1291,45,20,1,34
0.1292,45,20,1,34
0.1293,45,20,1,34
0.1294,45,20,1,34
0.1295,45,20,1,34
0.1296,45,20,1,34
0.1297,45,20,1,34
0.1298,45,20,1,34
0.1299,45,20,1,34
0.13,45,20,1,34
0.1301,45,20,1,34
0.1302,45,20,1,34
0.1303,45,20,1,34
0.1304,45,20,1,34
0.1305,45,20,1,34
0.1306,45,20,1,34
0.1307,45,20,1,34
0.1308,45,20,1,34
0.1309,45,20,1,34
0.131,45,20,1,34
0.1311,45,20,1,34
0.1312,45,20,1,34
0.1313,45,20,1,34
0.1314,45,20,1,34
0.1315,45,20,1,34
0.1316,45,20,1,34
0.1317,45,20,1,34
0.1318,45,20,1,34
0.1319,45,20,1,34
0.132,45,20,1,34
0.1321,45,20,1,34
0.1322,45,20,1,34
0.1323,45,20,1,34
0.1324,45,20,1,34
0.1325,45,20,1,34
0.1326,45,20,1,34
0.1327,45,20,1,34
0.1328,45,20,1,34
0.1329,45,20,1,34
0.133,45,20,1,34
0.1331,45,20,1,34
0.1332,45,20,1,34
0.1333,45,20,1,34
0.1334,45,20,1,34
0.1335,45,20,1,34
0.1336,45,20,1,34
0.1337,45,20,1,34
0.1338,45,20,1,34
0.1339,45,20,1,34
0.134,45,20,1,34
0.1341,45,20,1,34
0.1342,45,20,1,34
0.1343,45,20,1,34
0.1344,45,20,2,33
0.1345,45,20,2,33
0.1346,45,20,2,33
0.1347,45,20,2,33
0.1348,45,20,2,33
0.1349,45,20,2,33
0.135,45,20,2,33
0.1351,45,20,2,33
0.1352,46,20,1,33
0.1353,46,20,1,33
0.1354,46,20,1,33
0.1355,46,20,1,33
0.1356,46,20,1,33
0.1357,46,20,1,33
0.1358,46,20,1,33
0.1359,46,20,1,33
0.136,46,20,1,33
0.1361,46,20,1,33
0.1362,46,20,1,33
0.1363,46,20,1,33
0.1364,46,20,1,33
0.1365,46,20,1,33
0.1366,46,20,1,33
0.1367,46,20,1,33
0.1368,46,20,1,33
0.1369,46,20,1,33
0.137,46,20,1,33
0.1371,46,20,1,33
0.1372,46,20,1,33
0.1373,46,20,1,33
0.1374,46,20,1,33
0.1375,46,20,1,33
0.1376,46,20,1,33
0.1377,46,20,1,33
0.1378,46,20,1,33
0.1379,46,20,1,33
0.138,46,20,1,33
0.1381,46,20,1,33
0.1382,46,20,1,33
0.1383,46,19,2,33
0.1384,46,19,2,33
0.1385,46,19,2,33
0.1386,46,19,2,33
0.1387,46,19,2,33
0.1388,46,19,2,33
0.1389,46,19,2,33
0.139,46,19,2,33
0.1391,46,19,2,33
0.1392,46,19,2,33
0.1393,46,19,2,33
0.1394,46,19,2,33
0.1395,46,19,2,33
0.1396,46,19,2,33
0.1397,46,19,2,33
0.1398,46,19,2,33
0.1399,46,19,2,33
0.14,46,19,2,33
0.1401,46,19,2,33
0.1402,46,19,2,33
0.1403,46,19,2,33
0.1404,46,19,2,33
0.1405,46,19,2,33
0.1406,46,19,2,33
0.1407,46,19,2,33
0.1408,46,19,2,33
0.1409,46,19,2,33
0.141,46,19,2,33
0.1411,46,19,2,33
0.1412,46,19,2,33
0.1413,46,19,2,33
0.1414,46,19,2,33
0.1415,46,19,2,33
0.1416,46,19,2,33
0.1417,46,19,2,33
0.1418,46,19,2,33
0.1419,46,19,2,33
0.142,46,19,2,33
0.1421,46,19,2,33
0.1422,46,19,2,33
0.1423,46,19,2,33
0.1424,46,19,2,33
0.1425,46,19,2,33
0.1426,46,19,2,33
0.1427,46,19,2,33
0.1428,46,19,2,33
0.1429,46,19,2,33
0.143,46,19,2,33
0.1431,46,19,2,33
0.1432,46,19,2,33
0.1433,46,19,2,33
0.1434,46,19,2,33
0.1435,46,19,2,33
0.1436,46,19,2,33
0.1437,46,19,2,33
0.1438,46,19,2,33
0.1439,46,19,2,33
0.144,46,19,2,33
0.1441,46,19,2,33
0.1442,46,19,2,33
0.1443,46,19,2,33
0.1444,46,19,2,33
0.1445,46,19,2,33
0.1446,46,19,2,33
0.1447,46,19,2,33
0.1448,46,19,2,33
0.1449,46,19,2,33
0.145,46,19,2,33
0.1451,46,19,2,33
0.1452,46,19,2,33
0.1453,46,19,2,33
0.1454,46,19,2,33
0.1455,46,19,2,33
0.1456,46,19,2,33
0.1457,46,19,2,33
0.1458,46,19,2,33
0.1459,46,19,2,33
0.146,46,19,2,33
0.1461,46,19,2,33
0.1462,46,19,2,33
0.1463,46,19,2,33
0.1464,46,19,2,33
0.1465,46,19,2,33
0.1466,46,19,2,33
0.1467,46,19,2,33
0.1468,46,19,2,33
0.1469,46,19,2,33
0.147,46,19,2,33
0.1471,46,19,2,33
0.1472,46,19,2,33
0.1473,46,19,2,33
0.1474,46,19,2,33
0.1475,46,19,2,33
0.1476,46,19,2,33
0.1477,46,19,2,33
0.1478,46,19,2,33
0.1479,46,19,2,33
0.148,46,19,2,33
0.1481,46,19,2,33
0.1482,46,19,2,33
0.1483,46,19,2,33
0.1484,46,19,2,33
0.1485,46,19,2,33
0.1486,46,19,2,33
0.1487,46,19,2,33
0.1488,46,19,2,33
0.1489,46,19,2,33
0.149,46,19,2,33
0.1491,46,19,2,33
0.1492,46,19,2,33
0.1493,46,19,2,33
0.1494,46,19,2,33
0.1495,46,19,2,33
0.1496,46,19,2,33
0.1497,46,19,2,33
0.1498,46,19,2,33
0.1499,46,19,2,33
0.15,46,19,2,33
0.1501,46,19,2,33
0.1502,46,19,2,33
0.1503,46,19,2,33
0.1504,46,19,2,33
0.1505,46,19,2,33
0.1506,46,19,2,33
0.1507,46,19,2,33
0.1508,46,19,2,33
0.1509,46,19,2,33
0.151,46,19,2,33
0.1511,46,19,2,33
0.1512,46,19,2,33
0.1513,46,19,2,33
0.1514,47,18,2,33
0.1515,47,18,2,33
0.1516,47,18,2,33
0.1517,47,18,2,33
0.1518,47,18,2,33
0.1519,47,18,2,33
0.152,47,18,2,33
0.1521,47,18,2,33
0.1522,47,18,2,33
0.1523,47,18,2,33
0.1524,47,18,2,33
0.1525,47,18,2,33
0.1526,47,18,2,33
0.1527,47,18,2,33
0.1528,47,18,2,33
0.1529,47,18,2,33
0.153,47,18,2,33
0.1531,47,18,2,33
0.1532,47,18,2,33
0.1533,47,18,2,33
0.1534,47,18,2,33
0.1535,47,18,2,33
0.1536,47,18,2,33
0.1537,47,18,2,33
0.1538,47,18,2,33
0.1539,47,18,2,33
0.154,47,18,2,33
0.1541,47,18,2,33
0.1542,47,18,2,33
0.1543,47,18,2,33
0.1544,47,18,2,33
0.1545,47,18,2,33
0.1546,47,18,2,33
0.1547,47,18,2,33
0.1548,47,18,2,33
0.1549,47,18,2,33
0.155,47,18,2,33
0.1551,47,18,2,33
0.1552,47,18,2,33
0.1553,47,18,2,33
0.1554,47,18,2,33
0.1555,47,18,2,33
0.1556,47,18,2,33
0.1557,47,18,2,33
0.1558,47,18,2,33
0.1559,47,18,2,33
0.156,47,18,2,33
0.1561,47,18,2,33
0.1562,47,18,2,33
0.1563,47,18,2,33
0.1564,47,18,2,33
0.1565,47,18,2,33
0.1566,47,18,2,33
0.1567,47,18,2,33
0.1568,47,18,2,33
0.1569,47,18,2,33
0.157,47,18,2,33
0.1571,47,18,2,33
0.1572,47,18,2,33
0.1573,47,18,2,33
0.1574,47,18,2,33
0.1575,47,18,2,33
0.1576,47,18,2,33
0.1577,47,18,2,33
0.1578,47,18,2,33
0.1579,47,18,2,33
0.158,47,18,2,33
0.1581,47,18,2,33
0.1582,47,18,2,33
0.1583,47,18,2,33
0.1584,47,18,2,33
0.1585,47,18,2,33
0.1586,47,18,2,33
0.1587,47,18,2,33
0.1588,47,18,2,33
0.1589,47,18,2,33
0.159,47,18,2,33
0.1591,47,18,2,33
0.1592,47,18,2,33
0.1593,47,18,2,33
0.1594,47,18,2,33
0.1595,47,18,2,33
0.1596,47,18,2,33
0.1597,47,18,2,33
0.1598,47,18,2,33
0.1599,47,18,2,33
0.16,47,18,2,33
0.1601,47,18,2,33
0.1602,47,18,2,33
0.1603,47,18,2,33
0.1604,47,18,2,33
0.1605,47,18,2,33
0.1606,47,18,2,33
0.1607,47,18,2,33
0.1608,47,18,2,33
0.1609,47,18,2,33
0.161,47,18,2,33
0.1611,47,18,2,33
0.1612,47,18,2,33
0.1613,47,18,2,33
0.1614,47,18,2,33
0.1615,47,18,2,33
0.1616,47,18,2,33
0.1617,47,18,2,33
0.1618,47,18,2,33
0.1619,47,18,2,33
0.162,47,18,2,33
0.1621,47,18,2,33
0.1622,47,18,2,33
0.1623,47,18,2,33
0.1624,47,18,2,33
0.1625,47,18,2,33
0.1626,47,18,2,33
0.1627,47,18,2,33
0.1628,47,18,2,33
0.1629,47,18,2,33
0.163,47,18,2,33
0.1631,47,18,2,33
0.1632,47,18,2,33
0.1633,47,18,2,33
0.1634,47,18,2,33
0.1635,47,18,2,33
0.1636,47,18,2,33
0.1637,47,18,2,33
0.1638,47,18,2,33
0.1639,47,18,2,33
0.164,47,18,2,33
0.1641,47,18,2,33
0.1642,47,18,2,33
0.1643,47,18,2,33
0.1644,47,18,2,33
0.1645,47,18,2,33
0.1646,47,18,2,33
0.1647,47,18,2,33
0.1648,47,18,2,33
0.1649,47,18,2,33
0.165,47,18,2,33
0.1651,47,18,2,33
0.1652,47,18,2,33
0.1653,47,18,2,33
0.1654,47,18,2,33
0.1655,47,18,2,33
0.1656,47,18,2,33
0.1657,47,18,2,33
0.1658,47,18,2,33
0.1659,47,18,2,33
0.166,47,18,2,33
0.1661,47,18,2,33
0.1662,47,18,2,33
0.1663,47,18,2,33
0.1664,47,18,2,33
0.1665,47,18,2,33
0.1666,47,18,2,33
0.1667,47,18,2,33
0.1668,47,18,2,33
0.1669,47,18,2,33
0.167,47,18,2,33
0.1671,47,18,2,33
0.1672,47,18,2,33
0.1673,48,17,2,33
0.1674,48,17,2,33
0.1675,48,17,2,33
0.1676,48,17,2,33
0.1677,48,17,2,33
0.1678,48,17,2,33
0.1679,48,17,2,33
0.168,48,17,2,33
0.1681,48,17,2,33
0.1682,48,17,2,33
0.1683,48,17,2,33
0.1684,48,17,2,33
0.1685,48,17,2,33
0.1686,48,17,2,33
0.1687,48,17,2,33
0.1688,48,17,2,33
0.1689,48,17,2,33
0.169,48,17,2,33
0.1691,48,17,2,33
0.1692,48,17,2,33
0.1693,48,17,2,33
0.1694,48,17,2,33
0.1695,48,17,2,33
0.1696,48,17,2,33
0.1697,48,17,2,33
0.1698,48,17,2,33
0.1699,48,17,2,33
0.17,48,17,2,33
0.1701,48,17,2,33
0.1702,48,17,2,33
0.1703,48,17,2,33
0.1704,48,17,2,33
0.1705,48,17,2,33
0.1706,48,17,2,33
0.1707,48,17,2,33
0.1708,48,17,2,33
0.1709,48,17,2,33
0.171,48,17,2,33
0.1711,48,17,2,33
0.1712,48,17,2,33
0.1713,48,17,2,33
0.1714,48,17,2,33
0.1715,48,17,2,33
0.1716,48,17,2,33
0.1717,48,17,2,33
0.1718,48,17,2,33
0.1719,48,17,2,33
0.172,48,17,2,33
0.1721,48,17,2,33
0.1722,48,17,2,33
0.1723,48,17,2,33
0.1724,48,17,2,33
0.1725,48,17,2,33
0.1726,48,17,2,33
0.1727,48,17,2,33
0.1728,48,17,2,33
0.1729,48,17,2,33
0.173,48,17,2,33
0.1731,48,17,2,33
0.1732,48,17,2,33
0.1733,48,17,2,33
0.1734,48,17,2,33
0.1735,48,17,2,33
0.1736,48,17,2,33
0.1737,48,17,2,33
0.1738,48,17,2,33
0.1739,48,17,2,33
0.174,48,17,2,33
0.1741,48,17,2,33
0.1742,48,17,2,33
0.1743,48,17,2,33
0.1744,48,17,2,33
0.1745,48,17,2,33
0.1746,48,17,2,33
0.1747,48,17,2,33
0.1748,48,17,2,33
0.1749,48,17,2,33
0.175,48,17,2,33
0.1751,48,17,2,33
0.1752,48,17,2,33
0.1753,48,17,2,33
0.1754,48,17,2,33
0.1755,48,17,2,33
0.1756,48,17,2,33
0.1757,48,17,2,33
0.1758,48,17,2,33
0.1759,48,17,2,33
0.176,48,17,2,33
0.1761,48,17,2,33
0.1762,48,17,2,33
0.1763,48,17,2,33
0.1764,48,17,2,33
0.1765,48,17,2,33
0.1766,48,17,2,33
0.1767,48,17,2,33
0.1768,48,17,2,33
0.1769,48,17,2,33
0.177,48,17,2,33
0.1771,48,17,2,33
0.1772,48,17,2,33
0.1773,48,17,2,33
0.1774,48,17,2,33
0.1775,48,17,2,33
0.1776,48,17,2,33
0.1777,48,17,2,33
0.1778,48,17,2,33
0.1779,48,17,2,33
0.178,48,17,2,33
0.1781,48,17,2,33
0.1782,48,17,2,33
0.1783,48,17,2,33
0.1784,48,17,2,33
0.1785,48,17,2,33
0.1786,48,17,2,33
0.1787,48,17,2,33
0.1788,48,17,2,33
0.1789,48,17,2,33
0.179,48,17,2,33
0.1791,48,17,2,33
0.1792,48,17,2,33
0.1793,48,17,2,33
0.1794,48,17,2,33
0.1795,48,17,2,33
0.1796,48,17,2,33
0.1797,48,17,2,33
0.1798,48,17,2,33
0.1799,48,17,2,33
0.18,48,17,2,33
0.1801,48,17,2,33
0.1802,48,17,2,33
0.1803,48,17,2,33
0.1804,48,17,2,33
0.1805,48,17,2,33
0.1806,48,17,2,33
0.1807,48,17,2,33
0.1808,48,17,2,33
0.1809,48,17,2,33
0.181,48,17,2,33
0.1811,48,17,2,33
0.1812,48,17,2,33
0.1813,48,17,2,33
0.1814,48,17,2,33
0.1815,48,17,2,33
0.1816,48,17,2,33
0.1817,48,17,2,33
0.1818,48,17,2,33
0.1819,48,17,2,33
0.182,48,17,2,33
0.1821,48,17,2,33
0.1822,48,17,2,33
0.1823,48,17,2,33
0.1824,48,17,2,33
0.1825,48,17,2,33
0.1826,48,17,2,33
0.1827,48,17,2,33
0.1828,48,17,2,33
0.1829,48,17,2,33
0.183,48,17,2,33
0.1831,48,17,2,33
0.1832,48,17,2,33
0.1833,48,17,2,33
0.1834,48,17,2,33
0.1835,48,17,2,33
0.1836,48,17,2,33
0.1837,48,17,2,33
0.1838,48,17,2,33
0.1839,48,17,2,33
0.184,48,17,2,33
0.1841,48,17,2,33
0.1842,48,17,2,33
0.1843,48,17,2,33
0.1844,48,17,2,33
0.1845,48,17,2,33
0.1846,48,17,2,33
0.1847,48,17,2,33
0.1848,48,17,2,33
0.1849,49,16,2,33
0.185,49,16,2,33
0.1851,49,16,2,33
0.1852,49,16,2,33
0.1853,49,16,2,33
0.1854,49,16,2,33
0.1855,49,16,2,33
0.1856,49,16,2,33
0.1857,49,16,2,33
0.1858,49,16,2,33
0.1859,49,16,2,33
0.186,49,16,2,33
0.1861,49,16,2,33
0.1862,49,16,2,33
0.1863,49,16,2,33
0.1864,49,16,2,33
0.1865,49,16,2,33
0.1866,49,16,2,33
0.1867,49,16,2,33
0.1868,49,16,2,33
0.1869,49,16,2,33
0.187,49,16,2,33
0.1871,49,16,2,33
0.1872,49,16,2,33
0.1873,49,16,2,33
0.1874,49,16,2,33
0.1875,49,16,2,33
0.1876,49,16,2,33
0.1877,49,16,2,33
0.1878,49,16,2,33
0.1879,49,16,2,33
0.188,49,16,2,33
0.1881,49,16,2,33
0.1882,49,16,2,33
0.1883,49,16,2,33
0.1884,49,16,2,33
0.1885,49,16,2,33
0.1886,49,16,2,33
0.1887,49,16,2,33
0.1888,49,16,2,33
0.1889,49,16,2,33
0.189,49,16,2,33
0.1891,49,16,2,33
0.1892,49,16,2,33
0.1893,49,16,2,33
0.1894,49,16,2,33
0.1895,49,16,2,33
0.1896,49,16,2,33
0.1897,49,16,2,33
0.1898,49,16,2,33
0.1899,49,16,2,33
0.19,49,16,2,33
0.1901,49,16,2,33
0.1902,49,16,2,33
0.1903,49,16,2,33
0.1904,49,16,2,33
0.1905,49,16,2,33
0.1906,49,16,2,33
0.1907,49,16,2,33
0.1908,49,16,2,33
0.1909,49,16,2,33
0.191,49,16,2,33
0.1911,49,16,2,33
0.1912,49,16,2,33
0.1913,49,16,2,33
0.1914,49,16,2,33
0.1915,49,16,2,33
0.1916,49,16,2,33
0.1917,49,16,2,33
0.1918,49,16,2,33
0.1919,49,16,2,33
0.192,49,16,2,33
0.1921,49,16,2,33
0.1922,49,16,2,33
0.1923,49,16,2,33
0.1924,49,16,2,33
0.1925,49,16,2,33
0.1926,49,16,2,33
0.1927,49,16,2,33
0.1928,49,16,2,33
0.1929,49,16,2,33
0.193,49,16,2,33
0.1931,49,16,2,33
0.1932,49,16,2,33
0.1933,49,16,2,33
0.1934,49,16,2,33
0.1935,49,16,2,33
0.1936,49,16,2,33
0.1937,49,16,2,33
0.1938,49,16,2,33
0.1939,49,16,2,33
0.194,49,16,2,33
0.1941,49,16,2,33
0.1942,49,16,2,33
0.1943,49,16,2,33
0.1944,49,16,2,33
0.1945,49,16,2,33
0.1946,49,16,2,33
0.1947,49,16,2,33
0.1948,49,16,2,33
0.1949,49,16,2,33
0.195,49,16,2,33
0.1951,49,16,2,33
0.1952,49,16,2,33
0.1953,49,16,2,33
0.1954,49,16,2,33
0.1955,49,16,2,33
0.1956,49,16,2,33
0.1957,49,16,2,33
0.1958,49,16,2,33
0.1959,49,16,2,33
0.196,49,16,2,33
0.1961,49,16,2,33
0.1962,49,16,2,33
0.1963,49,16,2,33
0.1964,49,16,2,33
0.1965,49,16,2,33
0.1966,49,16,2,33
0.1967,49,16,2,33
0.1968,49,16,2,33
0.1969,49,16,2,33
0.197,49,16,2,33
0.1971,49,16,2,33
0.1972,49,16,2,33
0.1973,49,16,2,33
0.1974,49,16,2,33
0.1975,49,16,2,33
0.1976,49,16,2,33
0.1977,49,16,2,33
0.1978,49,16,2,33
0.1979,49,16,2,33
0.198,49,16,2,33
0.1981,49,16,2,33
0.1982,49,16,2,33
0.1983,49,16,2,33
0.1984,49,16,2,33
0.1985,49,16,2,33
0.1986,49,16,2,33
0.1987,49,16,2,33
0.1988,49,16,2,33
0.1989,49,16,2,33
0.199,49,16,2,33
0.1991,49,16,2,33
0.1992,49,16,2,33
0.1993,49,16,2,33
0.1994,49,16,2,33
0.1995,49,16,2,33
0.1996,49,16,2,33
0.1997,49,16,2,33
0.1998,49,16,2,33
0.1999,49,16,2,33
0.2,49,16,2,33
0.2001,49,16,2,33
0.2002,49,16,2,33
0.2003,49,16,2,33
0.2004,49,16,2,33
0.2005,49,16,2,33
0.2006,49,16,2,33
0.2007,49,16,2,33
0.2008,49,16,2,33
0.2009,49,16,2,33
0.201,49,16,2,33
0.2011,49,16,2,33
0.2012,49,16,2,33
0.2013,49,16,2,33
0.2014,49,16,2,33
0.2015,49,16,2,33
0.2016,49,16,2,33
0.2017,49,16,2,33
0.2018,49,16,2,33
0.2019,49,16,2,33
0.202,49,16,2,33
0.2021,49,16,2,33
0.2022,49,16,2,33
0.2023,49,16,2,33
0.2024,49,16,2,33
0.2025,49,16,2,33
0.2026,49,16,2,33
0.2027,49,16,2,33
0.2028,49,16,2,33
0.2029,49,16,2,33
0.203,49,16,2,33
0.2031,49,16,2,33
0.2032,49,16,2,33
0.2033,49,16,2,33
0.2034,49,16,2,33
0.2035,49,16,2,33
0.2036,49,16,2,33
0.2037,49,16,2,33
0.2038,49,16,2,33
0.2039,49,16,2,33
0.204,49,16,2,33
0.2041,49,16,2,33
0.2042,49,16,2,33
0.2043,50,15,2,33
0.2044,50,15,2,33
0.2045,50,15,2,33
0.2046,50,15,2,33
0.2047,50,15,2,33
0.2048,50,15,2,33
0.2049,50,15,2,33
0.205,50,15,2,33
0.2051,50,15,2,33
0.2052,50,15,2,33
0.2053,50,15,2,33
0.2054,50,15,2,33
0.2055,50,15,2,33
0.2056,50,15,2,33
0.2057,50,15,2,33
0.2058,50,15,2,33
0.2059,50,15,2,33
0.206,50,15,2,33
0.2061,50,15,2,33
0.2062,50,15,2,33
0.2063,50,15,2,33
0.2064,50,15,2,33
0.2065,50,15,2,33
0.2066,50,15,2,33
0.2067,50,15,2,33
0.2068,50,15,2,33
0.2069,50,15,2,33
0.207,50,15,2,33
0.2071,50,15,2,33
0.2072,50,15,2,33
0.2073,50,15,2,33
0.2074,50,15,2,33
0.2075,50,15,2,33
0.2076,50,15,2,33
0.2077,50,15,2,33
0.2078,50,15,2,33
0.2079,50,15,2,33
0.208,50,15,2,33
0.2081,50,15,2,33
0.2082,50,15,2,33
0.2083,50,15,2,33
0.2084,50,15,2,33
0.2085,50,15,2,33
0.2086,50,15,2,33
0.2087,50,15,2,33
0.2088,50,15,2,33
0.2089,50,15,2,33
0.209,50,15,2,33
0.2091,50,15,2,33
0.2092,50,15,2,33
0.2093,50,15,2,33
0.2094,50,15,2,33
0.2095,50,15,2,33
0.2096,50,15,2,33
0.2097,50,15,2,33
0.2098,50,15,2,33
0.2099,50,15,2,33
0.21,50,15,2,33
0.2101,50,15,2,33
0.2102,50,15,2,33
0.2103,50,15,2,33
0.2104,50,15,2,33
0.2105,50,15,2,33
0.2106,50,15,2,33
0.2107,50,15,2,33
0.2108,50,15,2,33
0.2109,50,15,2,33
0.211,50,15,2,33
0.2111,50,15,2,33
0.2112,50,15,2,33
0.2113,50,15,2,33
0.2114,50,15,2,33
0.2115,50,15,2,33
0.2116,50,15,2,33
0.2117,50,15,2,33
0.2118,50,15,2,33
0.2119,50,15,2,33
0.212,50,15,2,33
0.2121,50,15,2,33
0.2122,50,15,2,33
0.2123,50,15,2,33
0.2124,50,15,2,33
0.2125,50,15,2,33
0.2126,50,15,2,33
0.2127,50,15,2,33
0.2128,50,15,2,33
0.2129,50,15,2,33
0.213,50,15,2,33
0.2131,50,15,2,33
0.2132,50,15,2,33
0.2133,50,15,2,33
0.2134,50,15,2,33
0.2135,50,15,2,33
0.2136,50,15,2,33
0.2137,50,15,2,33
0.2138,50,15,2,33
0.2139,50,15,2,33
0.214,50,15,2,33
0.2141,50,15,2,33
0.2142,50,15,2,33
0.2143,50,15,2,33
0.2144,50,15,2,33
0.2145,50,15,2,33
0.2146,50,15,2,33
0.2147,50,15,2,33
0.2148,50,15,2,33
0.2149,50,15,2,33
0.215,50,15,2,33
0.2151,50,15,2,33
0.2152,50,15,2,33
0.2153,50,15,2,33
0.2154,50,15,2,33
0.2155,50,15,2,33
0.2156,50,15,2,33
0.2157,50,15,2,33
0.2158,50,15,2,33
0.2159,50,15,2,33
0.216,50,15,2,33
0.2161,50,15,2,33
0.2162,50,15,2,33
0.2163,50,15,2,33
0.2164,50,15,2,33
0.2165,50,15,2,33
